loan_id,customer_id,loan_amount,loan_amnt_div_instlmnt,int_rate%,loan_age,debt_settlement_flag,out_prncp
L-1419,SYN-1419,238340,48.0,15.92,25,0,42265.0723815265
L-1420,SYN-1420,471219,12.0,25.99,25,0,287569.84469172324
L-1421,SYN-1421,312717,48.0,13.84,24,0,34735.57986750223
L-1422,SYN-1422,106768,24.0,15.51,60,0,38837.46808294363
L-1423,SYN-1423,379342,12.0,7.16,59,0,0.0
L-1424,SYN-1424,936527,48.0,18.55,5,0,346410.3849982389
L-1425,SYN-1425,129707,12.0,27.4,8,0,39749.64563462902
L-1426,SYN-1426,961737,60.0,11.25,14,0,612234.6954414742
L-1427,SYN-1427,652249,24.0,22.97,17,1,0.0
L-1428,SYN-1428,335887,60.0,12.92,40,0,0.0
L-1429,SYN-1429,963176,48.0,13.95,55,0,228696.50093155997
L-1430,SYN-1430,202337,12.0,21.83,17,1,64091.43027422394
L-1431,SYN-1431,327942,48.0,22.75,53,0,0.0
L-1432,SYN-1432,396992,12.0,19.04,12,0,271921.7332619391
L-1433,SYN-1433,734138,12.0,13.78,22,0,185627.02715399186
L-1434,SYN-1434,102327,60.0,11.65,21,0,20286.368921964888
L-1435,SYN-1435,486886,24.0,23.04,3,0,0.0
L-1436,SYN-1436,436195,36.0,11.06,47,0,286015.41762532823
L-1437,SYN-1437,993412,36.0,9.51,52,0,738364.313843748
L-1438,SYN-1438,84608,24.0,9.01,32,1,0.0
L-1439,SYN-1439,332648,48.0,8.29,55,0,0.0
L-1440,SYN-1440,966270,60.0,10.56,60,0,0.0
L-1441,SYN-1441,954510,24.0,26.33,43,0,0.0
L-1442,SYN-1442,147029,48.0,20.48,57,0,12755.144841051855
L-1443,SYN-1443,446981,60.0,16.33,5,0,340363.42416982644
L-1444,SYN-1444,298255,59.99999999999999,12.02,51,0,0.0
L-1445,SYN-1445,768936,36.0,22.14,60,0,232787.05164371626
L-1446,SYN-1446,856436,60.00000000000001,10.97,48,0,145170.9397565584
L-1447,SYN-1447,982566,48.0,13.04,34,1,0.0
L-1448,SYN-1448,906289,36.0,22.18,5,0,0.0
L-1449,SYN-1449,890363,36.0,26.49,58,0,527131.0875351359
L-1450,SYN-1450,648667,24.0,26.56,26,0,0.0
L-1451,SYN-1451,943902,48.0,25.17,3,0,656463.8105983208
L-1452,SYN-1452,541754,60.0,25.5,23,0,0.0
L-1453,SYN-1453,806273,24.0,16.45,40,0,16815.209621796395
L-1454,SYN-1454,184920,48.0,23.54,55,0,64516.36913023918
L-1455,SYN-1455,952552,12.0,22.53,4,0,0.0
L-1456,SYN-1456,876222,24.0,16.16,3,0,195108.8017718379
L-1457,SYN-1457,649545,12.0,24.11,7,0,453308.2633091731
L-1458,SYN-1458,192537,48.0,21.5,45,0,143103.77356241297
L-1459,SYN-1459,891237,60.0,16.7,55,0,35473.0128020141
L-1460,SYN-1460,341011,60.0,16.75,47,0,261582.17641540134
L-1461,SYN-1461,160290,60.0,14.05,44,0,0.0
L-1462,SYN-1462,470722,36.0,16.11,34,0,0.0
L-1463,SYN-1463,673510,36.0,15.2,54,0,319428.138848668
L-1464,SYN-1464,225362,24.0,7.78,58,0,0.0
L-1465,SYN-1465,264593,36.0,15.43,57,0,0.0
L-1466,SYN-1466,824402,48.0,23.74,49,0,0.0
L-1467,SYN-1467,233194,36.0,7.94,34,0,139358.14303886815
L-1468,SYN-1468,971992,60.0,15.74,33,0,0.0
L-1469,SYN-1469,627761,24.0,22.35,34,0,225629.6610432996
L-1470,SYN-1470,345858,48.0,16.47,18,0,0.0
L-1471,SYN-1471,703211,36.0,20.75,22,0,217505.18055878926
L-1472,SYN-1472,656799,60.0,16.86,10,0,18966.530268572948
L-1473,SYN-1473,134152,60.0,11.2,47,0,68730.04366084606
L-1474,SYN-1474,179067,24.0,15.01,34,0,60199.27367968494
L-1475,SYN-1475,663698,60.0,10.97,26,0,332971.2355984171
L-1476,SYN-1476,307232,59.99999999999999,17.05,16,1,0.0
L-1477,SYN-1477,606132,24.0,17.83,50,0,112567.343892602
L-1478,SYN-1478,395426,36.0,10.74,47,0,213699.84891401764
L-1479,SYN-1479,863225,60.0,27.08,19,0,128652.67604373403
L-1480,SYN-1480,215301,48.0,19.41,45,0,63451.75918674587
L-1481,SYN-1481,524016,24.0,18.98,13,0,92657.89512401968
L-1482,SYN-1482,511893,48.0,17.72,24,0,100042.35301298003
L-1483,SYN-1483,732646,36.0,21.4,54,0,444297.27643937315
L-1484,SYN-1484,729867,12.0,13.64,33,0,281737.9631316939
L-1485,SYN-1485,936079,60.0,8.66,22,0,0.0
L-1486,SYN-1486,751830,36.0,11.45,44,0,302478.8335871522
L-1487,SYN-1487,779460,12.0,8.44,24,0,366415.09906880604
L-1488,SYN-1488,993646,48.0,10.32,42,0,625772.5516091705
L-1489,SYN-1489,449019,60.0,21.74,26,0,150046.11655805155
L-1490,SYN-1490,974907,60.0,12.39,15,0,294474.50013261207
L-1491,SYN-1491,916945,48.0,27.51,54,0,12157.010401670152
L-1492,SYN-1492,650446,36.0,11.78,40,0,417256.1560520302
L-1493,SYN-1493,113379,12.0,7.33,12,0,0.0
L-1494,SYN-1494,671810,48.0,12.47,15,0,0.0
L-1495,SYN-1495,207552,12.0,26.34,3,0,0.0
L-1496,SYN-1496,124452,60.00000000000001,18.46,43,0,0.0
L-1497,SYN-1497,702687,12.0,11.5,12,0,0.0
L-1498,SYN-1498,664700,24.0,14.76,23,0,267367.41553413915
L-1499,SYN-1499,714965,12.0,9.12,23,0,107903.7532683655
L-1500,SYN-1500,530306,36.0,15.31,44,0,0.0
L-1501,SYN-1501,482051,36.0,24.67,59,0,116420.30501043955
L-1502,SYN-1502,400563,36.0,12.96,13,1,39556.59909033271
L-1503,SYN-1503,291712,36.0,21.89,53,0,0.0
L-1504,SYN-1504,227856,24.0,20.94,39,0,156782.51304065037
L-1505,SYN-1505,837217,48.0,12.17,21,0,611549.9422062504
L-1506,SYN-1506,890368,60.0,26.44,56,0,35320.80374258693
L-1507,SYN-1507,744148,12.0,15.76,53,0,0.0
L-1508,SYN-1508,601015,12.0,8.08,39,0,188085.43652498256
L-1509,SYN-1509,403681,24.0,8.57,43,0,57264.950832299575
L-1510,SYN-1510,228737,24.0,13.11,9,0,70079.48242376442
L-1511,SYN-1511,93626,60.0,14.09,19,0,54822.30677899371
L-1512,SYN-1512,402086,36.0,9.56,16,0,115690.26144292466
L-1513,SYN-1513,892655,12.0,9.95,24,0,0.0
L-1514,SYN-1514,120608,36.0,26.0,47,0,11247.692740538336
L-1515,SYN-1515,728215,60.0,9.08,26,0,0.0
L-1516,SYN-1516,643304,12.0,21.78,14,0,91751.34362287534
L-1517,SYN-1517,139804,60.0,25.12,44,0,0.0
L-1518,SYN-1518,217806,60.0,19.24,41,0,19194.55059690466
L-1519,SYN-1519,57172,12.0,11.54,35,0,0.0
L-1520,SYN-1520,466045,60.0,19.2,40,0,0.0
L-1521,SYN-1521,482210,36.0,10.23,60,0,274127.66201914096
L-1522,SYN-1522,163322,48.0,13.34,5,0,0.0
L-1523,SYN-1523,580672,36.0,21.74,30,0,0.0
L-1524,SYN-1524,595859,48.0,15.47,42,0,258584.9617386109
L-1525,SYN-1525,535858,24.0,26.73,41,0,0.0
L-1526,SYN-1526,529264,36.0,26.94,9,0,115638.11675060469
L-1527,SYN-1527,720317,60.0,9.6,23,0,65507.96931004452
L-1528,SYN-1528,736430,12.0,25.74,9,0,0.0
L-1529,SYN-1529,975545,24.0,11.57,25,0,0.0
L-1530,SYN-1530,854784,24.0,25.63,18,0,0.0
L-1531,SYN-1531,800010,12.0,22.27,12,0,0.0
L-1532,SYN-1532,314029,48.0,10.66,28,0,60970.9037146723
L-1533,SYN-1533,868265,24.0,7.21,11,0,0.0
L-1534,SYN-1534,844372,36.0,10.34,37,0,0.0
L-1535,SYN-1535,903061,48.0,16.96,4,0,663724.6394635607
L-1536,SYN-1536,257516,60.0,22.78,34,0,0.0
L-1537,SYN-1537,497329,48.0,26.11,22,0,0.0
L-1538,SYN-1538,969090,48.0,17.22,11,0,262073.9600610815
L-1539,SYN-1539,882036,36.0,24.7,6,1,0.0
L-1540,SYN-1540,782910,12.0,25.53,26,0,421652.933477418
L-1541,SYN-1541,892946,60.0,22.01,34,0,570255.8923511518
L-1542,SYN-1542,893397,24.0,14.24,14,0,46264.7240958426
L-1543,SYN-1543,831127,60.0,19.44,16,0,561179.0855440748
L-1544,SYN-1544,839007,24.0,19.2,23,0,441360.84423816623
L-1545,SYN-1545,894038,60.0,10.55,35,0,0.0
L-1546,SYN-1546,729586,24.0,27.38,43,0,0.0
L-1547,SYN-1547,625962,48.0,17.84,33,0,0.0
L-1548,SYN-1548,91661,36.0,10.79,59,0,0.0
L-1549,SYN-1549,528788,24.0,8.66,42,0,0.0
L-1550,SYN-1550,124214,12.0,22.23,46,0,8036.641282835921
L-1551,SYN-1551,250455,36.0,12.24,48,0,1369.7979171265015
L-1552,SYN-1552,542078,12.0,17.41,26,1,0.0
L-1553,SYN-1553,861940,36.0,18.89,45,0,0.0
L-1554,SYN-1554,468904,24.0,23.43,32,0,359439.9547504497
L-1555,SYN-1555,181329,12.0,11.99,3,0,0.0
L-1556,SYN-1556,425812,12.0,19.83,55,0,122291.72146012097
L-1557,SYN-1557,834599,24.0,10.42,26,0,130961.59124083095
L-1558,SYN-1558,937208,24.0,21.87,50,0,220540.23600277063
L-1559,SYN-1559,660098,48.0,11.37,47,0,0.0
L-1560,SYN-1560,788196,12.0,7.54,29,0,424064.8206092027
L-1561,SYN-1561,952364,48.0,11.82,51,0,0.0
L-1562,SYN-1562,944961,36.0,22.41,19,0,667446.9593099429
L-1563,SYN-1563,999600,24.0,9.95,19,0,0.0
L-1564,SYN-1564,560514,60.0,23.52,32,0,0.0
L-1565,SYN-1565,793828,24.0,25.55,55,0,524267.1679533382
L-1566,SYN-1566,167479,24.0,17.84,31,0,0.0
L-1567,SYN-1567,601894,59.99999999999999,20.73,39,0,414449.47042465396
L-1568,SYN-1568,757521,48.0,22.58,57,0,0.0
L-1569,SYN-1569,910989,12.0,8.48,13,0,423678.5192836285
L-1570,SYN-1570,306029,48.0,25.71,16,0,205960.62572351642
L-1571,SYN-1571,265843,24.0,27.8,9,0,0.0
L-1572,SYN-1572,578344,48.0,10.4,18,0,354801.65536821674
L-1573,SYN-1573,869430,60.0,25.66,46,0,566199.946591789
L-1574,SYN-1574,608416,12.0,17.7,4,0,266311.78655648034
L-1575,SYN-1575,440304,12.0,21.23,5,0,0.0
L-1576,SYN-1576,369345,12.0,21.83,4,0,39805.33616984073
L-1577,SYN-1577,324507,48.0,8.32,43,0,0.0
L-1578,SYN-1578,722692,24.0,10.86,7,0,0.0
L-1579,SYN-1579,551478,12.0,11.4,11,0,284221.71608503774
L-1580,SYN-1580,746560,48.0,12.37,49,0,62396.594433257094
L-1581,SYN-1581,481340,36.0,8.39,5,0,152141.2863784782
L-1582,SYN-1582,118824,12.0,20.21,10,0,34828.44634601017
L-1583,SYN-1583,831397,48.0,19.0,11,1,649002.7943698127
L-1584,SYN-1584,203869,24.0,21.26,41,0,140363.83424868068
L-1585,SYN-1585,776085,48.0,9.74,8,0,0.0
L-1586,SYN-1586,130483,60.0,23.82,41,0,0.0
L-1587,SYN-1587,660328,60.0,17.43,38,0,0.0
L-1588,SYN-1588,564962,48.0,17.0,31,0,0.0
L-1589,SYN-1589,278314,60.0,17.09,45,0,0.0
L-1590,SYN-1590,685931,60.00000000000001,8.76,39,0,348925.45020979294
L-1591,SYN-1591,218544,12.0,12.83,33,0,20439.823017679108
L-1592,SYN-1592,315198,36.0,14.17,35,0,0.0
L-1593,SYN-1593,919306,12.0,20.55,53,0,0.0
L-1594,SYN-1594,344177,12.0,18.31,60,0,268315.06699338934
L-1595,SYN-1595,739250,48.0,23.36,49,0,374759.30779259955
L-1596,SYN-1596,162138,36.0,25.4,54,0,24995.94278470969
L-1597,SYN-1597,646354,12.0,23.11,37,0,202333.42624200613
L-1598,SYN-1598,197019,12.0,14.6,20,0,0.0
L-1599,SYN-1599,854475,24.0,19.25,31,0,0.0
L-1600,SYN-1600,313887,12.0,26.81,17,0,0.0
L-1601,SYN-1601,989949,48.0,7.18,6,0,0.0
L-1602,SYN-1602,128332,36.0,11.14,38,0,70508.99259421302
L-1603,SYN-1603,413190,36.0,21.33,25,0,0.0
L-1604,SYN-1604,756498,36.0,12.61,51,0,568320.3747543066
L-1605,SYN-1605,591221,60.00000000000001,21.23,32,0,0.0
L-1606,SYN-1606,967008,60.0,18.3,54,0,0.0
L-1607,SYN-1607,725644,24.0,27.47,54,0,0.0
L-1608,SYN-1608,826226,12.0,16.57,11,0,183244.9053032605
L-1609,SYN-1609,856384,59.99999999999999,13.52,51,0,0.0
L-1610,SYN-1610,870291,24.0,13.2,9,0,342394.2651504535
L-1611,SYN-1611,776506,12.0,25.74,20,0,0.0
L-1612,SYN-1612,777770,36.0,18.59,29,0,0.0
L-1613,SYN-1613,319601,36.0,10.13,30,0,210610.82690305993
L-1614,SYN-1614,571734,12.0,21.61,39,0,52590.55214463906
L-1615,SYN-1615,66432,12.0,17.54,32,0,8345.462872581105
L-1616,SYN-1616,535746,12.0,21.55,45,0,0.0
L-1617,SYN-1617,80564,48.0,12.13,22,0,0.0
L-1618,SYN-1618,860211,60.0,18.89,42,0,0.0
L-1619,SYN-1619,318820,60.0,24.04,46,0,197872.12492875895
L-1620,SYN-1620,323449,24.0,17.78,9,0,153910.26956643802
L-1621,SYN-1621,826665,60.0,26.6,39,0,379346.8958844482
L-1622,SYN-1622,347407,48.0,7.47,57,0,259831.32392930408
L-1623,SYN-1623,250958,12.0,8.96,30,0,27284.031120587588
L-1624,SYN-1624,137805,36.0,26.37,47,0,56235.96686745909
L-1625,SYN-1625,180755,24.0,16.74,41,0,0.0
L-1626,SYN-1626,109631,12.0,12.16,18,0,17348.926317943067
L-1627,SYN-1627,933819,24.0,14.44,27,0,21167.384126195542
L-1628,SYN-1628,901986,36.0,11.41,11,0,0.0
L-1629,SYN-1629,754385,24.0,11.32,7,0,384427.0388946386
L-1630,SYN-1630,169058,60.0,24.56,60,1,51282.83767990911
L-1631,SYN-1631,562544,12.0,12.2,28,0,352854.3112808184
L-1632,SYN-1632,427991,24.0,10.71,46,0,296035.9674242086
L-1633,SYN-1633,872267,48.0,20.73,18,0,139678.8108664568
L-1634,SYN-1634,328411,24.0,13.64,30,0,0.0
L-1635,SYN-1635,163946,36.0,21.03,42,0,0.0
L-1636,SYN-1636,333256,24.0,15.67,47,0,220490.45922574596
L-1637,SYN-1637,379864,24.0,16.21,52,0,295147.111728001
L-1638,SYN-1638,470978,60.0,9.67,44,0,40114.65996596925
L-1639,SYN-1639,942877,60.0,19.19,57,0,0.0
L-1640,SYN-1640,241860,24.0,9.8,25,0,0.0
L-1641,SYN-1641,915575,36.0,17.73,47,0,0.0
L-1642,SYN-1642,709115,36.0,25.39,13,0,15894.60122174691
L-1643,SYN-1643,895010,48.0,13.64,58,0,0.0
L-1644,SYN-1644,142306,59.99999999999999,21.41,60,0,24114.443710920277
L-1645,SYN-1645,321840,36.0,26.15,25,0,0.0
L-1646,SYN-1646,546355,48.0,17.26,19,0,0.0
L-1647,SYN-1647,642963,48.0,12.56,40,0,145212.7776269802
L-1648,SYN-1648,105437,12.0,16.13,27,0,0.0
L-1649,SYN-1649,192309,48.0,13.25,30,0,0.0
L-1650,SYN-1650,529696,36.0,23.93,54,0,96561.43709215344
L-1651,SYN-1651,979004,60.0,14.38,44,0,0.0
L-1652,SYN-1652,448290,12.0,19.24,11,0,0.0
L-1653,SYN-1653,316509,12.0,16.82,58,0,0.0
L-1654,SYN-1654,421434,24.0,19.66,5,0,193355.4962623932
L-1655,SYN-1655,694346,24.0,9.97,43,0,244609.88309527285
L-1656,SYN-1656,200286,48.0,27.0,26,0,0.0
L-1657,SYN-1657,159212,48.0,13.23,10,0,0.0
L-1658,SYN-1658,278177,24.0,14.81,44,0,0.0
L-1659,SYN-1659,776185,60.0,13.24,46,0,0.0
L-1660,SYN-1660,606965,36.0,26.9,12,0,0.0
L-1661,SYN-1661,212837,24.0,15.97,53,0,0.0
L-1662,SYN-1662,327448,60.00000000000001,15.7,19,0,0.0
L-1663,SYN-1663,683860,36.0,21.94,25,0,0.0
L-1664,SYN-1664,968391,12.0,10.64,49,0,549759.8745909513
L-1665,SYN-1665,351881,24.0,16.23,9,0,40836.70400969966
L-1666,SYN-1666,765941,36.0,25.95,13,0,0.0
L-1667,SYN-1667,463283,24.0,16.99,9,0,0.0
L-1668,SYN-1668,333769,12.0,23.1,20,0,246459.19831743577
L-1669,SYN-1669,402695,36.0,9.09,13,0,25596.93709236275
L-1670,SYN-1670,178733,12.0,14.35,11,0,0.0
L-1671,SYN-1671,607734,60.0,10.4,33,0,309424.56418870704
L-1672,SYN-1672,666208,36.0,10.56,36,0,0.0
L-1673,SYN-1673,513841,48.0,17.3,53,0,86405.75953755381
L-1674,SYN-1674,783176,36.0,11.56,51,0,0.0
L-1675,SYN-1675,973004,48.0,11.06,53,0,749905.8254311255
L-1676,SYN-1676,687441,48.0,23.16,40,0,0.0
L-1677,SYN-1677,411457,12.0,7.86,11,0,249043.51249335738
L-1678,SYN-1678,121001,36.0,11.07,43,0,0.0
L-1679,SYN-1679,780761,60.00000000000001,15.09,59,0,0.0
L-1680,SYN-1680,878452,36.0,11.55,34,0,0.0
L-1681,SYN-1681,549544,24.0,9.34,4,0,249622.5691013851
L-1682,SYN-1682,253995,12.0,18.68,17,1,0.0
L-1683,SYN-1683,428904,12.0,17.0,16,0,291651.6395328727
L-1684,SYN-1684,998498,24.0,9.21,11,0,0.0
L-1685,SYN-1685,982276,36.0,26.77,50,0,702306.4885150808
L-1686,SYN-1686,854460,24.0,21.37,32,0,0.0
L-1687,SYN-1687,686000,12.0,18.04,29,0,333393.5560723031
L-1688,SYN-1688,545000,24.0,10.63,38,0,379935.2043888511
L-1689,SYN-1689,839760,12.0,17.97,57,0,120917.1671681535
L-1690,SYN-1690,675170,36.0,18.97,52,1,40718.82598232337
L-1691,SYN-1691,393778,60.00000000000001,26.05,60,0,0.0
L-1692,SYN-1692,417819,12.0,16.67,31,0,55937.58385158363
L-1693,SYN-1693,64429,60.0,18.04,6,0,0.0
L-1694,SYN-1694,979027,60.0,12.94,7,0,747775.8215403646
L-1695,SYN-1695,819911,36.0,9.56,17,0,336646.84918120847
L-1696,SYN-1696,622794,48.0,17.37,25,0,0.0
L-1697,SYN-1697,390306,36.0,21.34,24,0,105782.14604347765
L-1698,SYN-1698,839637,12.0,13.38,5,0,0.0
L-1699,SYN-1699,509001,24.0,25.93,28,0,160170.84741079557
L-1700,SYN-1700,516944,24.0,17.54,24,0,0.0
L-1701,SYN-1701,352024,24.0,7.83,53,0,155859.994946765
L-1702,SYN-1702,852614,36.0,26.18,46,0,273768.27009132714
L-1703,SYN-1703,161196,48.0,25.41,19,0,0.0
L-1704,SYN-1704,684151,24.0,25.02,60,0,480996.44996214745
L-1705,SYN-1705,799587,48.0,16.43,5,0,0.0
L-1706,SYN-1706,636934,48.0,18.84,50,0,0.0
L-1707,SYN-1707,992010,36.0,18.19,31,0,596347.5985111332
L-1708,SYN-1708,107253,48.0,20.56,30,0,36791.33684229173
L-1709,SYN-1709,146099,60.00000000000001,16.4,18,0,71430.74173776775
L-1710,SYN-1710,382431,24.0,16.54,6,0,175915.50780136848
L-1711,SYN-1711,971503,12.0,16.05,20,0,0.0
L-1712,SYN-1712,596871,24.0,26.45,19,0,0.0
L-1713,SYN-1713,509842,60.0,7.31,31,1,256253.18655982605
L-1714,SYN-1714,260665,48.0,14.24,54,0,82143.3086333791
L-1715,SYN-1715,658074,24.0,27.7,60,0,0.0
L-1716,SYN-1716,843616,12.0,24.51,52,0,0.0
L-1717,SYN-1717,750690,24.0,16.86,16,0,0.0
L-1718,SYN-1718,173532,24.0,14.65,60,0,10046.167571662954
L-1719,SYN-1719,944052,24.0,7.1,38,0,382112.5539794343
L-1720,SYN-1720,654092,36.0,23.54,10,0,159564.2414274089
L-1721,SYN-1721,406955,48.0,14.99,3,0,0.0
L-1722,SYN-1722,945562,12.0,25.38,24,0,0.0
L-1723,SYN-1723,273197,48.0,20.72,5,0,44188.9878589291
L-1724,SYN-1724,331718,12.0,24.24,18,0,173617.46755713626
L-1725,SYN-1725,181082,60.0,17.83,30,0,0.0
L-1726,SYN-1726,696481,60.0,27.96,31,0,0.0
L-1727,SYN-1727,906022,12.0,22.46,54,1,361480.79566492024
L-1728,SYN-1728,445656,12.0,24.46,53,0,0.0
L-1729,SYN-1729,82911,12.0,23.46,49,0,0.0
L-1730,SYN-1730,742559,48.0,27.83,60,0,332559.11378935206
L-1731,SYN-1731,136453,48.0,12.01,47,0,8660.483146898934
L-1732,SYN-1732,425167,48.0,21.87,54,0,110555.1372331287
L-1733,SYN-1733,442855,60.0,16.18,10,0,191034.8524917891
L-1734,SYN-1734,573734,36.0,8.41,13,0,107341.7687968341
L-1735,SYN-1735,116605,36.0,9.29,49,0,0.0
L-1736,SYN-1736,231530,48.0,11.35,19,0,117245.4759199859
L-1737,SYN-1737,192976,24.0,21.99,39,0,0.0
L-1738,SYN-1738,599614,24.0,9.58,39,0,335149.0093872853
L-1739,SYN-1739,178894,24.0,25.08,11,0,102810.32733501632
L-1740,SYN-1740,586300,36.0,26.38,25,0,0.0
L-1741,SYN-1741,556438,12.0,14.63,55,0,423166.6440531381
L-1742,SYN-1742,731473,48.0,15.2,21,0,0.0
L-1743,SYN-1743,928523,24.0,19.11,60,0,0.0
L-1744,SYN-1744,824465,36.0,14.78,44,0,0.0
L-1745,SYN-1745,909033,48.0,22.79,28,0,0.0
L-1746,SYN-1746,804530,48.0,15.08,58,0,0.0
L-1747,SYN-1747,99145,60.0,14.41,3,0,0.0
L-1748,SYN-1748,408637,24.0,19.31,22,0,60493.13208029692
L-1749,SYN-1749,564862,36.0,8.3,39,0,0.0
L-1750,SYN-1750,604927,24.0,19.46,35,0,174505.86721687522
L-1751,SYN-1751,826366,36.0,9.98,3,0,0.0
L-1752,SYN-1752,630922,36.0,21.54,29,0,417352.0626135023
L-1753,SYN-1753,540118,24.0,20.55,30,0,26661.723289935235
L-1754,SYN-1754,889286,48.0,9.93,29,0,415585.5818869457
L-1755,SYN-1755,307691,24.0,23.8,8,0,21898.25094258508
L-1756,SYN-1756,780121,24.0,28.0,55,0,12368.475758760973
L-1757,SYN-1757,132816,12.0,26.36,54,0,2279.3601602950025
L-1758,SYN-1758,420820,36.0,17.54,23,0,125078.03105479416
L-1759,SYN-1759,780364,36.0,14.47,39,0,172604.09960834336
L-1760,SYN-1760,482084,60.0,16.61,19,0,0.0
L-1761,SYN-1761,598701,24.0,13.67,31,0,0.0
L-1762,SYN-1762,259420,59.99999999999999,16.58,8,0,201077.34375225208
L-1763,SYN-1763,494820,60.0,16.07,59,0,0.0
L-1764,SYN-1764,897129,60.0,21.95,39,0,0.0
L-1765,SYN-1765,613293,48.0,20.95,7,0,0.0
L-1766,SYN-1766,197709,36.0,26.84,27,0,0.0
L-1767,SYN-1767,679151,60.00000000000001,22.75,10,0,0.0
L-1768,SYN-1768,503157,24.0,12.54,30,0,189399.13755400988
L-1769,SYN-1769,787863,24.0,19.43,28,0,0.0
L-1770,SYN-1770,612750,36.0,9.89,36,0,0.0
L-1771,SYN-1771,558817,60.0,16.61,30,0,0.0
L-1772,SYN-1772,685649,12.0,8.9,59,1,0.0
L-1773,SYN-1773,906418,48.0,24.08,41,0,0.0
L-1774,SYN-1774,700275,36.0,24.98,50,0,5057.872936055424
L-1775,SYN-1775,616258,48.0,10.34,11,0,0.0
L-1776,SYN-1776,433076,12.0,19.01,43,0,275959.3959202421
L-1777,SYN-1777,229853,36.0,24.13,49,0,0.0
L-1778,SYN-1778,207815,12.0,8.97,24,0,131670.0166561144
L-1779,SYN-1779,680850,24.0,27.69,25,1,102732.41155619262
L-1780,SYN-1780,187863,48.0,9.69,18,0,41557.587978898235
L-1781,SYN-1781,296433,12.0,20.51,23,0,0.0
L-1782,SYN-1782,843475,60.0,24.6,7,0,0.0
L-1783,SYN-1783,114265,24.0,25.57,36,0,0.0
L-1784,SYN-1784,413357,12.0,17.25,26,1,0.0
L-1785,SYN-1785,679406,24.0,22.49,18,0,0.0
L-1786,SYN-1786,946499,60.0,20.43,59,0,0.0
L-1787,SYN-1787,75630,24.0,12.56,3,0,0.0
L-1788,SYN-1788,140218,12.0,26.05,3,0,62510.55442337122
L-1789,SYN-1789,297054,36.0,21.75,18,0,206713.26078343668
L-1790,SYN-1790,547774,24.0,17.28,25,0,28427.97632484462
L-1791,SYN-1791,183456,48.0,14.5,17,0,136014.60828493815
L-1792,SYN-1792,352095,48.0,26.69,14,0,29788.018964418192
L-1793,SYN-1793,984611,24.0,19.18,54,0,0.0
L-1794,SYN-1794,183732,60.00000000000001,12.59,32,0,0.0
L-1795,SYN-1795,122324,36.0,8.24,44,0,0.0
L-1796,SYN-1796,920849,24.0,20.37,39,0,455805.6037970207
L-1797,SYN-1797,826842,60.0,27.42,44,0,0.0
L-1798,SYN-1798,984950,36.0,24.06,33,0,0.0
L-1799,SYN-1799,922660,60.0,8.47,11,0,0.0
L-1800,SYN-1800,95509,24.0,16.45,10,0,75367.83183118814
L-1801,SYN-1801,413475,60.0,12.09,47,0,220946.99385096115
L-1802,SYN-1802,141786,36.0,23.84,8,0,106669.86099170598
L-1803,SYN-1803,246055,24.0,7.71,48,0,0.0
L-1804,SYN-1804,755665,36.0,19.56,5,1,151996.78189507927
L-1805,SYN-1805,463006,36.0,25.41,28,0,305106.93655547727
L-1806,SYN-1806,835119,60.0,23.98,29,0,104430.04347287568
L-1807,SYN-1807,847072,12.0,20.26,32,0,602566.9389295009
L-1808,SYN-1808,512879,48.0,22.07,18,0,19266.738793349603
L-1809,SYN-1809,707666,60.00000000000001,25.95,31,0,273104.59754002304
L-1810,SYN-1810,109116,60.0,26.24,15,0,3447.3922973663243
L-1811,SYN-1811,95715,60.0,7.91,6,0,74693.65803744778
L-1812,SYN-1812,408724,60.0,22.35,30,0,145814.54730380606
L-1813,SYN-1813,396769,36.0,15.45,38,0,175448.07216929077
L-1814,SYN-1814,374079,48.0,20.74,18,0,0.0
L-1815,SYN-1815,718700,24.0,11.62,48,0,372865.71604740707
L-1816,SYN-1816,847669,48.0,24.97,36,0,0.0
L-1817,SYN-1817,118218,36.0,13.23,29,0,44028.10855065566
L-1818,SYN-1818,569129,24.0,13.59,51,0,0.0
L-1819,SYN-1819,434251,12.0,23.54,56,0,234363.2629692228
L-1820,SYN-1820,426412,60.0,14.58,40,0,0.0
L-1821,SYN-1821,63219,12.0,23.5,43,0,0.0
L-1822,SYN-1822,289773,24.0,16.4,23,0,0.0
L-1823,SYN-1823,464356,36.0,17.83,43,0,59346.87264951993
L-1824,SYN-1824,980403,24.0,13.85,49,0,719858.2094543809
L-1825,SYN-1825,714689,36.0,24.62,15,0,277112.3119069836
L-1826,SYN-1826,483284,12.0,12.73,21,0,82739.67914670128
L-1827,SYN-1827,243866,60.0,24.77,5,0,94949.67284598084
L-1828,SYN-1828,237629,60.0,18.75,10,1,0.0
L-1829,SYN-1829,429273,24.0,13.54,45,0,208577.0702622687
L-1830,SYN-1830,437218,12.0,8.83,46,0,0.0
L-1831,SYN-1831,645345,48.0,25.85,38,0,223298.61064625
L-1832,SYN-1832,727811,60.00000000000001,24.01,15,0,0.0
L-1833,SYN-1833,540563,60.0,26.61,45,0,215718.0735756517
L-1834,SYN-1834,530150,59.99999999999999,7.5,31,0,169325.07063665203
L-1835,SYN-1835,461180,48.0,19.76,47,0,252462.42670699567
L-1836,SYN-1836,55110,60.0,20.31,16,0,0.0
