customer_id,age,city,occupation,monthly_salary,credit_score
SYN-1601,31,Chennai,Salaried,79164,655
SYN-1602,24,Chennai,Business,164534,693
SYN-1603,59,Chennai,Salaried,109843,699
SYN-1604,39,Chennai,Business,159850,598
SYN-1605,29,Pune,Salaried,97698,614
SYN-1606,65,Delhi,Salaried,63336,714
SYN-1607,36,Pune,Business,62269,845
SYN-1608,61,Bangalore,Business,123349,781
SYN-1609,25,Mumbai,Business,160164,692
SYN-1610,65,Bangalore,Business,152937,717
SYN-1611,58,Mumbai,Salaried,145179,733
SYN-1612,25,Chennai,Business,82102,769
SYN-1613,34,Pune,Business,109637,695
SYN-1614,42,Chennai,Salaried,173410,798
SYN-1615,42,Mumbai,Salaried,51102,785
SYN-1616,22,Mumbai,Salaried,140680,783
SYN-1617,21,Pune,Salaried,59580,704
SYN-1618,31,Bangalore,Salaried,196596,734
SYN-1619,37,Mumbai,Business,199196,634
SYN-1620,24,Pune,Business,86379,769
SYN-1621,62,Mumbai,Salaried,25284,659
SYN-1622,51,Mumbai,Salaried,180629,665
SYN-1623,54,Pune,Salaried,27113,725
SYN-1624,28,Pune,Salaried,150226,586
SYN-1625,35,Pune,Salaried,51850,602
SYN-1626,41,Bangalore,Business,60947,745
SYN-1627,29,Delhi,Salaried,164069,838
SYN-1628,21,Chennai,Salaried,140369,729
SYN-1629,34,Delhi,Business,186500,776
SYN-1630,34,Mumbai,Salaried,61703,613
SYN-1631,58,Pune,Business,137561,711
SYN-1632,29,Delhi,Business,193983,593
SYN-1633,36,Chennai,Business,32031,704
SYN-1634,34,Chennai,Salaried,127695,701
SYN-1635,62,Mumbai,Salaried,154731,747
SYN-1636,28,Delhi,Business,192269,586
SYN-1637,54,Mumbai,Business,107961,617
SYN-1638,45,Chennai,Business,120790,829
SYN-1639,64,Delhi,Business,44134,558
SYN-1640,58,Mumbai,Salaried,93730,660
SYN-1641,23,Mumbai,Business,157804,696
SYN-1642,61,Chennai,Business,136037,755
SYN-1643,26,Chennai,Salaried,97736,592
SYN-1644,40,Mumbai,Salaried,65731,824
SYN-1645,41,Pune,Salaried,106309,773
SYN-1646,36,Mumbai,Salaried,47600,772
SYN-1647,28,Pune,Salaried,106078,639
SYN-1648,28,Mumbai,Salaried,27975,633
SYN-1649,52,Bangalore,Business,68768,740
SYN-1650,29,Bangalore,Salaried,32695,721
SYN-1651,48,Bangalore,Salaried,93930,845
SYN-1652,61,Mumbai,Business,144327,811
SYN-1653,44,Mumbai,Business,173605,635
SYN-1654,44,Delhi,Business,51975,843
SYN-1655,64,Mumbai,Salaried,158385,551
SYN-1656,23,Mumbai,Salaried,37053,791
SYN-1657,44,Pune,Salaried,71913,568
SYN-1658,56,Pune,Salaried,109358,677
SYN-1659,47,Bangalore,Business,45417,842
SYN-1660,44,Mumbai,Salaried,72014,664
SYN-1661,54,Mumbai,Business,43068,788
SYN-1662,39,Bangalore,Business,47645,833
SYN-1663,50,Mumbai,Business,77604,699
SYN-1664,57,Bangalore,Salaried,146615,738
SYN-1665,58,Pune,Salaried,168277,675
SYN-1666,30,Mumbai,Business,31267,669
SYN-1667,55,Bangalore,Salaried,112822,550
SYN-1668,63,Pune,Business,52249,655
SYN-1669,54,Delhi,Business,153982,580
SYN-1670,30,Bangalore,Salaried,36508,668
SYN-1671,54,Pune,Business,145182,593
SYN-1672,58,Mumbai,Salaried,192042,751
SYN-1673,25,Chennai,Salaried,139028,616
SYN-1674,36,Bangalore,Business,107577,751
SYN-1675,65,Bangalore,Business,143687,689
SYN-1676,35,Mumbai,Salaried,60680,849
SYN-1677,27,Delhi,Salaried,68089,780
SYN-1678,50,Bangalore,Business,56650,824
SYN-1679,43,Delhi,Business,105821,787
SYN-1680,37,Mumbai,Salaried,66317,705
SYN-1681,65,Chennai,Salaried,81366,717
SYN-1682,30,Mumbai,Salaried,118255,752
SYN-1683,53,Mumbai,Business,93201,639
SYN-1684,22,Pune,Business,170739,831
SYN-1685,36,Mumbai,Business,51714,621
SYN-1686,28,Mumbai,Salaried,83271,616
SYN-1687,33,Pune,Business,190228,593
SYN-1688,58,Chennai,Business,44657,561
SYN-1689,25,Delhi,Business,58761,597
SYN-1690,42,Mumbai,Salaried,145847,575
SYN-1691,31,Chennai,Business,128546,804
SYN-1692,22,Pune,Business,70300,731
SYN-1693,34,Delhi,Business,98362,778
SYN-1694,30,Mumbai,Salaried,194680,701
SYN-1695,52,Pune,Business,40985,594
SYN-1696,38,Pune,Salaried,134899,652
SYN-1697,62,Chennai,Salaried,190348,828
SYN-1698,22,Pune,Business,150746,828
SYN-1699,52,Bangalore,Business,126811,688
SYN-1700,32,Mumbai,Business,181530,662
SYN-1701,22,Bangalore,Salaried,148649,821
SYN-1702,43,Chennai,Salaried,66844,601
SYN-1703,36,Delhi,Business,164903,578
SYN-1704,35,Chennai,Business,118009,638
SYN-1705,32,Delhi,Business,119052,564
SYN-1706,65,Bangalore,Salaried,172615,646
SYN-1707,52,Chennai,Business,71021,801
SYN-1708,23,Mumbai,Salaried,85980,662
SYN-1709,22,Chennai,Business,25179,719
SYN-1710,60,Delhi,Salaried,114327,640
SYN-1711,41,Mumbai,Salaried,63721,850
SYN-1712,30,Mumbai,Business,44013,741
SYN-1713,63,Pune,Salaried,113227,704
SYN-1714,41,Delhi,Salaried,139522,799
SYN-1715,62,Bangalore,Salaried,172318,732
SYN-1716,35,Chennai,Salaried,124191,707
SYN-1717,65,Bangalore,Salaried,71585,550
SYN-1718,65,Chennai,Business,173762,566
SYN-1719,32,Chennai,Business,185269,663
SYN-1720,61,Chennai,Salaried,155071,622
SYN-1721,42,Mumbai,Salaried,115914,713
SYN-1722,31,Mumbai,Business,142081,555
SYN-1723,37,Delhi,Salaried,42771,729
SYN-1724,37,Mumbai,Salaried,37621,747
SYN-1725,49,Pune,Salaried,133532,802
SYN-1726,45,Bangalore,Business,51588,795
SYN-1727,57,Delhi,Salaried,143302,587
SYN-1728,23,Bangalore,Salaried,108549,683
SYN-1729,27,Mumbai,Business,69592,742
SYN-1730,31,Mumbai,Salaried,113591,797
SYN-1731,22,Pune,Salaried,184204,772
SYN-1732,31,Mumbai,Salaried,111794,655
SYN-1733,33,Pune,Business,198171,694
SYN-1734,40,Delhi,Salaried,38011,751
SYN-1735,57,Chennai,Business,65262,577
SYN-1736,44,Mumbai,Business,47971,700
SYN-1737,63,Chennai,Business,77343,599
SYN-1738,22,Delhi,Salaried,192297,699
SYN-1739,26,Pune,Salaried,105832,753
SYN-1740,51,Pune,Business,48890,828
SYN-1741,45,Delhi,Business,124993,739
SYN-1742,32,Pune,Salaried,94021,775
SYN-1743,50,Bangalore,Salaried,95401,838
SYN-1744,24,Delhi,Salaried,47467,726
SYN-1745,55,Pune,Salaried,170123,581
SYN-1746,45,Chennai,Business,165381,793
SYN-1747,57,Delhi,Business,103342,590
SYN-1748,46,Mumbai,Salaried,56531,779
SYN-1749,32,Delhi,Salaried,75521,614
SYN-1750,23,Pune,Salaried,139135,653
SYN-1751,61,Delhi,Business,108820,584
SYN-1752,26,Pune,Business,169717,716
SYN-1753,38,Chennai,Business,28241,850
SYN-1754,54,Pune,Salaried,133643,626
SYN-1755,30,Chennai,Salaried,52691,838
SYN-1756,27,Bangalore,Business,132712,685
SYN-1757,45,Pune,Business,34821,638
SYN-1758,38,Pune,Salaried,187069,755
SYN-1759,23,Pune,Business,87279,575
SYN-1760,51,Bangalore,Business,30303,722
SYN-1761,40,Bangalore,Business,153875,600
SYN-1762,35,Delhi,Business,141158,714
SYN-1763,38,Pune,Salaried,74266,776
SYN-1764,34,Pune,Business,160397,741
SYN-1765,24,Chennai,Salaried,42201,709
SYN-1766,53,Pune,Salaried,162438,841
SYN-1767,22,Delhi,Salaried,77619,579
SYN-1768,36,Mumbai,Business,38253,734
SYN-1769,33,Bangalore,Business,146692,808
SYN-1770,46,Mumbai,Salaried,88422,740
SYN-1771,52,Chennai,Business,71552,792
SYN-1772,58,Chennai,Business,115242,633
SYN-1773,37,Mumbai,Business,32195,747
SYN-1774,24,Delhi,Salaried,83025,665
SYN-1775,64,Delhi,Business,195809,759
SYN-1776,53,Mumbai,Salaried,149281,617
SYN-1777,62,Delhi,Salaried,83659,679
SYN-1778,59,Bangalore,Business,136098,742
SYN-1779,43,Pune,Business,82202,788
SYN-1780,40,Chennai,Business,178219,602
SYN-1781,21,Chennai,Business,172182,694
SYN-1782,40,Mumbai,Business,41734,722
SYN-1783,38,Bangalore,Business,93458,702
SYN-1784,33,Delhi,Salaried,39883,756
SYN-1785,63,Bangalore,Salaried,31672,804
SYN-1786,39,Bangalore,Business,131063,748
SYN-1787,23,Chennai,Salaried,114959,663
SYN-1788,64,Chennai,Business,118977,809
SYN-1789,40,Delhi,Salaried,102013,599
SYN-1790,51,Delhi,Business,171546,643
SYN-1791,64,Bangalore,Salaried,83262,731
SYN-1792,35,Bangalore,Business,111852,740
SYN-1793,37,Chennai,Business,146572,610
SYN-1794,51,Mumbai,Salaried,148789,649
SYN-1795,53,Mumbai,Business,163893,702
SYN-1796,47,Mumbai,Salaried,61009,652
SYN-1797,42,Pune,Business,62545,711
SYN-1798,32,Mumbai,Business,112196,640
SYN-1799,41,Mumbai,Salaried,143503,690
SYN-1800,34,Delhi,Salaried,153339,595
SYN-1801,29,Chennai,Business,191064,769
SYN-1802,46,Pune,Business,125484,552
SYN-1803,23,Chennai,Salaried,122806,557
SYN-1804,41,Chennai,Salaried,29696,552
SYN-1805,61,Delhi,Salaried,115269,709
SYN-1806,29,Mumbai,Business,156946,706
SYN-1807,31,Mumbai,Salaried,103171,698
SYN-1808,50,Chennai,Business,138682,618
SYN-1809,42,Pune,Business,74394,634
SYN-1810,46,Mumbai,Salaried,83804,617
SYN-1811,34,Mumbai,Salaried,57286,737
SYN-1812,62,Mumbai,Business,192856,680
SYN-1813,55,Chennai,Salaried,180693,574
SYN-1814,63,Mumbai,Salaried,37644,609
SYN-1815,47,Pune,Business,57399,830
SYN-1816,37,Pune,Salaried,78869,554
SYN-1817,40,Pune,Salaried,198665,816
SYN-1818,38,Chennai,Salaried,134792,603
SYN-1819,53,Chennai,Salaried,99109,608
SYN-1820,27,Pune,Salaried,184646,652
SYN-1821,37,Chennai,Salaried,118827,759
SYN-1822,39,Delhi,Salaried,168691,804
SYN-1823,34,Pune,Business,86474,551
SYN-1824,21,Mumbai,Salaried,175510,802
SYN-1825,30,Mumbai,Salaried,51552,681
SYN-1826,62,Delhi,Business,102600,685
SYN-1827,50,Mumbai,Salaried,70797,570
SYN-1828,39,Bangalore,Business,136672,609
SYN-1829,27,Mumbai,Salaried,61279,637
SYN-1830,42,Bangalore,Business,188002,687
SYN-1831,26,Bangalore,Business,72938,608
SYN-1832,46,Pune,Business,96259,747
SYN-1833,65,Pune,Business,195091,635
SYN-1834,28,Delhi,Salaried,66784,603
SYN-1835,47,Chennai,Business,174145,774
SYN-1836,32,Chennai,Business,119004,564
SYN-1837,64,Delhi,Business,152958,607
SYN-1838,47,Pune,Salaried,41603,683
SYN-1839,62,Bangalore,Salaried,162577,845
SYN-1840,57,Delhi,Business,161078,817
SYN-1841,65,Chennai,Salaried,138468,677
SYN-1842,51,Bangalore,Business,63968,835
SYN-1843,60,Mumbai,Salaried,193663,630
SYN-1844,53,Pune,Business,68359,588
SYN-1845,52,Bangalore,Salaried,111742,692
SYN-1846,24,Chennai,Salaried,169309,743
SYN-1847,46,Delhi,Salaried,145348,777
SYN-1848,57,Pune,Salaried,155667,778
SYN-1849,41,Mumbai,Business,196277,559
SYN-1850,27,Pune,Business,34393,835
SYN-1851,56,Mumbai,Salaried,183388,705
SYN-1852,53,Chennai,Salaried,196598,783
SYN-1853,42,Bangalore,Salaried,83436,782
SYN-1854,42,Chennai,Business,197272,736
SYN-1855,49,Mumbai,Salaried,197729,663
SYN-1856,21,Bangalore,Business,191110,699
SYN-1857,56,Chennai,Business,52871,573
SYN-1858,31,Pune,Salaried,132272,604
SYN-1859,37,Chennai,Salaried,74163,611
SYN-1860,46,Delhi,Business,74959,723
SYN-1861,27,Pune,Salaried,191000,613
SYN-1862,49,Pune,Salaried,155764,552
SYN-1863,54,Mumbai,Business,178385,797
SYN-1864,53,Delhi,Salaried,58654,603
SYN-1865,45,Chennai,Business,157149,746
SYN-1866,47,Chennai,Salaried,96721,753
SYN-1867,42,Bangalore,Business,59962,620
SYN-1868,47,Chennai,Business,168604,710
SYN-1869,56,Delhi,Salaried,79974,698
SYN-1870,64,Bangalore,Salaried,195416,641
SYN-1871,53,Chennai,Business,55252,730
SYN-1872,56,Pune,Business,164959,696
SYN-1873,48,Mumbai,Salaried,31624,745
SYN-1874,30,Mumbai,Salaried,77403,686
SYN-1875,31,Bangalore,Business,63385,581
SYN-1876,65,Bangalore,Salaried,166865,566
SYN-1877,43,Pune,Salaried,186509,837
SYN-1878,35,Chennai,Business,87284,811
SYN-1879,65,Bangalore,Salaried,125029,748
SYN-1880,47,Bangalore,Salaried,28398,678
SYN-1881,33,Chennai,Business,84126,738
SYN-1882,58,Chennai,Salaried,75724,700
SYN-1883,49,Delhi,Salaried,74014,638
SYN-1884,53,Mumbai,Business,35652,769
SYN-1885,38,Chennai,Business,59096,632
SYN-1886,58,Bangalore,Salaried,111655,788
SYN-1887,30,Mumbai,Salaried,109575,576
SYN-1888,61,Chennai,Business,153594,843
SYN-1889,56,Bangalore,Salaried,108324,819
SYN-1890,35,Delhi,Salaried,157419,631
SYN-1891,47,Chennai,Business,49102,728
SYN-1892,35,Delhi,Business,111787,734
SYN-1893,39,Delhi,Business,172150,554
SYN-1894,28,Bangalore,Business,88005,674
SYN-1895,23,Bangalore,Business,54720,747
SYN-1896,37,Chennai,Business,31476,814
SYN-1897,44,Chennai,Business,152612,572
SYN-1898,39,Delhi,Business,159714,592
SYN-1899,27,Delhi,Salaried,189346,583
SYN-1900,34,Delhi,Business,52243,655
SYN-1901,55,Pune,Salaried,65305,562
SYN-1902,50,Bangalore,Salaried,47943,587
SYN-1903,24,Delhi,Business,171298,586
SYN-1904,57,Delhi,Business,131858,748
SYN-1905,49,Pune,Business,107943,558
SYN-1906,45,Mumbai,Salaried,193145,582
SYN-1907,58,Mumbai,Salaried,118768,807
SYN-1908,27,Bangalore,Business,184007,594
SYN-1909,39,Pune,Business,128576,565
SYN-1910,51,Delhi,Salaried,60751,750
SYN-1911,55,Bangalore,Salaried,103133,741
SYN-1912,21,Chennai,Salaried,57305,571
SYN-1913,21,Chennai,Business,165811,830
SYN-1914,26,Bangalore,Salaried,115138,658
SYN-1915,47,Chennai,Salaried,67193,644
SYN-1916,35,Chennai,Business,75941,608
SYN-1917,32,Chennai,Salaried,168878,786
SYN-1918,62,Chennai,Salaried,101192,584
SYN-1919,37,Mumbai,Salaried,177199,799
SYN-1920,42,Bangalore,Salaried,196828,670
SYN-1921,27,Bangalore,Salaried,75724,712
SYN-1922,52,Pune,Business,186570,706
SYN-1923,65,Chennai,Salaried,173256,840
SYN-1924,44,Bangalore,Business,69207,552
SYN-1925,41,Delhi,Salaried,192991,773
SYN-1926,38,Bangalore,Salaried,111917,795
SYN-1927,50,Pune,Business,105077,799
SYN-1928,56,Mumbai,Salaried,194227,591
SYN-1929,38,Delhi,Salaried,94005,589
SYN-1930,25,Mumbai,Salaried,177539,846
SYN-1931,46,Chennai,Salaried,34609,832
SYN-1932,37,Chennai,Business,196418,626
SYN-1933,44,Pune,Salaried,179560,698
SYN-1934,29,Pune,Salaried,129014,736
SYN-1935,53,Mumbai,Salaried,185965,634
SYN-1936,53,Delhi,Business,66739,641
SYN-1937,57,Chennai,Salaried,151747,733
SYN-1938,23,Delhi,Business,85751,582
SYN-1939,37,Bangalore,Salaried,36221,655
SYN-1940,54,Bangalore,Business,148122,782
SYN-1941,23,Mumbai,Business,52059,816
SYN-1942,61,Bangalore,Business,176684,828
SYN-1943,57,Delhi,Business,196357,743
SYN-1944,44,Chennai,Salaried,160440,678
SYN-1945,45,Delhi,Business,117510,726
SYN-1946,52,Pune,Salaried,156553,621
SYN-1947,49,Delhi,Salaried,45208,813
SYN-1948,62,Bangalore,Salaried,64384,645
SYN-1949,31,Bangalore,Salaried,198305,667
SYN-1950,47,Bangalore,Salaried,151226,795
SYN-1951,51,Delhi,Salaried,194675,760
SYN-1952,22,Delhi,Salaried,58524,843
SYN-1953,58,Delhi,Salaried,190030,812
SYN-1954,23,Chennai,Salaried,39656,635
SYN-1955,37,Delhi,Business,182117,838
SYN-1956,61,Mumbai,Business,47478,660
SYN-1957,49,Chennai,Business,151266,637
SYN-1958,35,Pune,Salaried,177737,643
SYN-1959,60,Chennai,Business,68967,725
SYN-1960,50,Chennai,Salaried,85244,743
SYN-1961,45,Delhi,Salaried,29341,653
SYN-1962,54,Chennai,Business,64206,599
SYN-1963,32,Pune,Salaried,164311,807
SYN-1964,28,Mumbai,Business,197855,616
SYN-1965,59,Chennai,Salaried,195192,770
SYN-1966,54,Pune,Business,36387,821
SYN-1967,48,Delhi,Business,124938,729
SYN-1968,58,Chennai,Salaried,136539,618
SYN-1969,37,Pune,Salaried,46972,695
SYN-1970,59,Chennai,Business,92582,646
SYN-1971,21,Mumbai,Salaried,161252,553
SYN-1972,45,Delhi,Business,132176,735
SYN-1973,27,Delhi,Business,195806,849
SYN-1974,37,Bangalore,Business,173024,737
SYN-1975,60,Bangalore,Business,78397,761
SYN-1976,56,Chennai,Business,71850,739
SYN-1977,56,Chennai,Business,91526,707
SYN-1978,57,Bangalore,Business,61193,610
SYN-1979,35,Pune,Salaried,51287,659
SYN-1980,53,Pune,Business,169330,576
SYN-1981,31,Pune,Salaried,48878,624
SYN-1982,51,Chennai,Business,48105,582
SYN-1983,37,Delhi,Business,45981,569
SYN-1984,45,Pune,Business,181623,579
SYN-1985,32,Pune,Business,27807,653
SYN-1986,63,Chennai,Business,76051,567
SYN-1987,59,Chennai,Salaried,186268,636
SYN-1988,64,Mumbai,Business,87719,550
SYN-1989,31,Mumbai,Business,129709,730
SYN-1990,63,Pune,Business,178637,652
SYN-1991,54,Mumbai,Salaried,48636,831
SYN-1992,39,Chennai,Business,116088,691
SYN-1993,35,Chennai,Salaried,144212,756
SYN-1994,57,Mumbai,Business,70884,758
SYN-1995,53,Mumbai,Salaried,156902,700
SYN-1996,42,Mumbai,Business,166008,844
SYN-1997,37,Pune,Business,172631,797
SYN-1998,36,Bangalore,Business,145775,850
SYN-1999,22,Pune,Salaried,92585,584
SYN-2000,45,Delhi,Salaried,107766,761
SYN-2001,43,Chennai,Salaried,94035,677
SYN-2002,39,Mumbai,Business,114651,588
SYN-2003,56,Delhi,Business,107279,731
SYN-2004,34,Chennai,Business,72915,647
SYN-2005,52,Delhi,Salaried,88453,685
SYN-2006,34,Delhi,Salaried,90456,732
SYN-2007,30,Mumbai,Salaried,45575,802
SYN-2008,60,Mumbai,Salaried,151429,740
SYN-2009,60,Bangalore,Business,175606,690
SYN-2010,52,Delhi,Business,129301,663
SYN-2011,57,Delhi,Salaried,162818,766
SYN-2012,51,Chennai,Salaried,156720,727
SYN-2013,46,Delhi,Business,56553,815
SYN-2014,50,Bangalore,Salaried,28098,657
SYN-2015,45,Chennai,Salaried,110311,735
SYN-2016,60,Bangalore,Salaried,168802,684
SYN-2017,36,Bangalore,Business,185716,725
SYN-2018,44,Delhi,Business,136134,657
SYN-2019,47,Bangalore,Business,130012,693
SYN-2020,49,Delhi,Salaried,175966,667
SYN-2021,27,Bangalore,Salaried,170579,771
SYN-2022,45,Delhi,Salaried,64203,792
SYN-2023,21,Delhi,Business,155966,618
SYN-2024,61,Chennai,Business,152564,703
SYN-2025,37,Chennai,Salaried,129438,600
SYN-2026,65,Delhi,Salaried,81483,680
SYN-2027,51,Mumbai,Business,112728,683
SYN-2028,44,Bangalore,Business,115214,560
SYN-2029,47,Mumbai,Business,183748,651
SYN-2030,57,Chennai,Salaried,99608,731
SYN-2031,41,Chennai,Business,142160,590
SYN-2032,45,Chennai,Business,146569,624
SYN-2033,31,Bangalore,Business,190484,842
SYN-2034,46,Mumbai,Salaried,67467,725
SYN-2035,35,Bangalore,Business,196183,699
SYN-2036,38,Chennai,Business,96106,777
SYN-2037,44,Chennai,Business,133524,635
SYN-2038,32,Mumbai,Salaried,86506,678
SYN-2039,65,Mumbai,Salaried,68754,753
SYN-2040,27,Mumbai,Salaried,149042,830
SYN-2041,24,Mumbai,Business,162358,592
SYN-2042,27,Bangalore,Salaried,47101,749
SYN-2043,40,Delhi,Salaried,99494,776
SYN-2044,61,Delhi,Salaried,163082,637
SYN-2045,22,Mumbai,Business,110249,793
SYN-2046,50,Chennai,Business,168797,777
SYN-2047,29,Chennai,Salaried,179882,783
SYN-2048,61,Chennai,Business,162221,823
SYN-2049,40,Bangalore,Business,166470,666
SYN-2050,26,Pune,Business,120887,761
SYN-2051,37,Delhi,Business,27767,550
SYN-2052,54,Delhi,Business,100173,790
SYN-2053,55,Mumbai,Business,150060,703
SYN-2054,21,Pune,Business,181500,668
SYN-2055,21,Chennai,Business,74432,760
SYN-2056,56,Pune,Business,90508,633
SYN-2057,62,Pune,Business,82826,684
SYN-2058,26,Pune,Salaried,160426,689
SYN-2059,39,Chennai,Business,133240,646
SYN-2060,25,Delhi,Salaried,100915,606
SYN-2061,61,Pune,Business,96338,801
SYN-2062,33,Bangalore,Salaried,64885,575
SYN-2063,55,Mumbai,Salaried,51810,694
SYN-2064,38,Delhi,Business,27150,669
SYN-2065,26,Delhi,Salaried,154388,661
SYN-2066,42,Pune,Business,155651,740
SYN-2067,50,Mumbai,Business,46030,624
SYN-2068,24,Bangalore,Business,43713,828
SYN-2069,51,Delhi,Salaried,90556,745
SYN-2070,21,Mumbai,Salaried,125872,776
SYN-2071,36,Mumbai,Salaried,145805,598
SYN-2072,54,Delhi,Business,127006,709
SYN-2073,41,Delhi,Salaried,169069,816
SYN-2074,28,Bangalore,Business,192384,702
SYN-2075,33,Bangalore,Salaried,199770,661
SYN-2076,28,Delhi,Business,110069,557
SYN-2077,31,Bangalore,Salaried,128758,674
SYN-2078,21,Mumbai,Business,181293,629
SYN-2079,44,Mumbai,Salaried,66339,805
SYN-2080,26,Chennai,Business,188874,580
SYN-2081,24,Bangalore,Salaried,165601,604
SYN-2082,29,Pune,Salaried,108031,835
SYN-2083,62,Bangalore,Business,75584,560
SYN-2084,65,Pune,Business,60319,678
SYN-2085,23,Pune,Business,171544,700
SYN-2086,55,Pune,Salaried,173557,645
SYN-2087,55,Bangalore,Business,147786,690
SYN-2088,59,Chennai,Salaried,43055,821
SYN-2089,30,Pune,Business,94035,827
SYN-2090,44,Pune,Salaried,192254,809
SYN-2091,45,Delhi,Salaried,187459,736
SYN-2092,60,Delhi,Business,41604,825
SYN-2093,45,Delhi,Business,169563,628
SYN-2094,60,Bangalore,Business,132427,714
SYN-2095,28,Mumbai,Salaried,36475,616
SYN-2096,32,Mumbai,Salaried,53063,798
SYN-2097,33,Mumbai,Salaried,174687,748
SYN-2098,63,Pune,Business,37867,737
SYN-2099,35,Chennai,Salaried,28430,656
SYN-2100,62,Pune,Salaried,147698,581
SYN-2101,44,Chennai,Business,121749,579
SYN-2102,60,Bangalore,Salaried,43451,705
SYN-2103,25,Delhi,Salaried,51535,668
SYN-2104,55,Pune,Salaried,75625,819
SYN-2105,63,Delhi,Salaried,171387,835
SYN-2106,47,Mumbai,Business,145250,768
SYN-2107,27,Delhi,Salaried,169170,755
SYN-2108,53,Bangalore,Salaried,164958,776
SYN-2109,43,Bangalore,Business,122444,761
SYN-2110,61,Pune,Business,184491,673
SYN-2111,57,Chennai,Salaried,123320,831
SYN-2112,37,Bangalore,Business,142309,753
SYN-2113,21,Mumbai,Business,181175,558
SYN-2114,54,Delhi,Business,26721,703
SYN-2115,35,Delhi,Business,30688,691
SYN-2116,56,Chennai,Salaried,49716,569
SYN-2117,50,Bangalore,Salaried,61282,685
SYN-2118,44,Chennai,Salaried,86078,681
SYN-2119,40,Mumbai,Business,174176,661
SYN-2120,25,Bangalore,Business,70325,799
SYN-2121,65,Chennai,Salaried,181036,703
SYN-2122,23,Chennai,Business,45572,578
SYN-2123,42,Bangalore,Business,134188,611
SYN-2124,35,Chennai,Salaried,191169,745
SYN-2125,24,Bangalore,Salaried,108706,826
SYN-2126,57,Delhi,Business,156701,663
SYN-2127,30,Mumbai,Business,141815,844
SYN-2128,53,Mumbai,Salaried,138229,698
SYN-2129,46,Delhi,Salaried,113124,592
SYN-2130,51,Chennai,Salaried,168694,754
SYN-2131,37,Mumbai,Business,156549,772
SYN-2132,65,Delhi,Salaried,151070,836
SYN-2133,33,Pune,Business,195983,842
SYN-2134,33,Chennai,Salaried,88521,586
SYN-2135,38,Pune,Business,175999,595
SYN-2136,28,Pune,Business,120752,728
SYN-2137,33,Bangalore,Business,180681,562
SYN-2138,40,Delhi,Business,186538,776
SYN-2139,60,Delhi,Business,36764,669
SYN-2140,33,Bangalore,Salaried,47495,607
SYN-2141,24,Delhi,Salaried,100414,557
SYN-2142,42,Mumbai,Business,142980,791
SYN-2143,22,Bangalore,Salaried,166034,658
SYN-2144,34,Chennai,Business,168864,797
SYN-2145,60,Delhi,Salaried,123725,848
SYN-2146,63,Chennai,Salaried,91966,637
SYN-2147,24,Bangalore,Salaried,186995,688
SYN-2148,24,Pune,Salaried,42458,748
SYN-2149,63,Bangalore,Business,53283,559
SYN-2150,39,Pune,Salaried,124798,810
SYN-2151,27,Bangalore,Business,181527,822
SYN-2152,26,Delhi,Salaried,156242,784
SYN-2153,56,Mumbai,Salaried,89852,821
SYN-2154,40,Bangalore,Business,128127,630
SYN-2155,22,Bangalore,Business,118160,704
SYN-2156,36,Chennai,Business,41255,681
SYN-2157,45,Mumbai,Business,84135,627
SYN-2158,42,Pune,Salaried,48014,745
SYN-2159,54,Chennai,Salaried,134401,673
