loan_id,total_rec_late_fee,recoveries,last_pymnt_amnt,time_since_last_payment,total_rec_int,total_rec_prncp,loan_status_binary
L-1317,128.36605123825444,1086.4265519714231,22.25619621893497,35,32994.8,86054.3518281122,0
L-1318,354.6044363093007,459.28991052550793,10.150177231896967,9,65034.700000000004,241058.2122411274,0
L-1319,0.0,0.0,59877.4746076504,0,109424.0032207612,555554.2331878864,1
L-1320,0.0,0.0,19814.98269066382,1,52684.148913931174,319610.1033608543,1
L-1321,122.21142402127079,764.13132461358,47.4620217710128,31,26676.4,106445.34311117887,0
L-1322,0.0,0.0,10148.891061051007,0,58380.73011440011,237178.5240869349,1
L-1323,0.0,0.0,10757.25625493985,0,30404.580792868863,161214.89880307583,1
L-1324,0.0,0.0,24045.119225480597,0,57202.136871746516,224363.7589317986,1
L-1325,486.5730771674616,1773.0781704608219,32.37498328644873,17,33854.5,129132.1281101864,0
L-1326,0.0,0.0,7629.944017029561,0,14736.291563110453,64152.1867530213,1
L-1327,0.0,0.0,31920.323720209122,0,113598.55679525842,346710.6354278432,1
L-1328,0.0,0.0,22812.513570105493,1,128883.70251470858,345909.8115798859,1
L-1329,167.1597766305607,333.73174239020005,22.106707812529024,34,59230.100000000006,68397.30500677644,0
L-1330,0.0,0.0,80213.71356471356,1,112885.73132577549,564704.4083862299,1
L-1331,0.0,0.0,17947.75921170553,0,223712.23633952986,768245.3893614892,1
L-1332,0.0,0.0,11032.726759467942,0,106429.9191241418,451605.8272867217,1
L-1333,0.0,0.0,31611.674167866426,1,209563.13841625355,604170.7933156943,1
L-1334,50.69100465603449,1416.3370265480905,26.53239069030703,23,29820.0,79620.83267534975,0
L-1335,125.93815509294197,505.78450634154757,22.134794504382548,35,55962.8,201207.2443704526,0
L-1336,269.69416142416867,1557.4358304357283,47.069996176575785,20,50779.8,123307.24191274065,0
L-1337,0.0,0.0,15998.260761419535,0,161339.8608457313,376363.71506077563,1
L-1338,0.0,0.0,9859.771100415039,0,70884.27478195063,580413.7674382648,1
L-1339,308.08268858275136,1641.3752307824457,4.732073479013482,34,10624.300000000001,17470.592750997228,0
L-1340,231.7829825899596,1340.9462520588222,13.201003453453358,7,70072.0,77542.38990329052,0
L-1341,0.0,0.0,27602.917400658418,1,114912.46969958354,454651.40035645553,1
L-1342,315.1530428358634,508.961879498775,34.591188603126795,22,34540.9,123035.21497025766,0
L-1343,0.0,0.0,24863.843520606773,1,89435.69965162619,622170.3623521583,1
L-1344,420.32309877539655,1586.592646288706,32.10912392185363,34,39858.4,44869.211264830876,0
L-1345,0.0,0.0,13751.741795222184,1,43411.029063979295,385373.8895660392,1
L-1346,0.0,0.0,11439.674732303047,1,138233.41671363133,466119.76899296895,1
L-1347,0.0,0.0,31686.07681394046,1,223781.07289244112,409278.6274840596,1
L-1348,481.9754263159066,632.2698530696009,27.581639468601683,28,70807.1,238533.91435048915,0
L-1349,237.3333487284852,934.7503408098454,27.338002577446897,10,43790.700000000004,66219.21506180092,0
L-1350,126.94460977542693,1120.758182982569,48.52391928233802,14,20559.2,30741.10514676207,0
L-1351,0.0,0.0,7465.001688104007,1,26396.04081572112,49435.19918090476,1
L-1352,363.4460501248234,1702.3487605355617,35.01969791273712,21,34801.4,65360.94351161062,0
L-1353,0.0,0.0,76736.286843679,1,227629.88282317735,791579.8842521235,1
L-1354,0.0,0.0,20779.077788779767,0,134942.23315434568,449359.2798384877,1
L-1355,81.58418942118107,1370.0056625292734,40.523608811393714,11,41019.200000000004,139522.83917885844,0
L-1356,0.0,0.0,84666.28026034664,0,234676.39593064776,486056.3932261831,1
L-1357,0.0,0.0,4015.8740052503563,1,28565.92699838507,115891.41888835566,1
L-1358,313.01169262822816,1650.0017371746553,30.52089387525329,35,34677.5,109620.14499341024,0
L-1359,0.0,0.0,57094.47029211867,1,152341.10306403108,527295.0257062073,1
L-1360,0.0,0.0,9308.071994861537,1,49181.63754543937,315600.5911318139,1
L-1361,65.64834239401853,1223.8196920491666,14.061857855642156,12,24643.7,38099.98318853749,0
L-1362,210.7839724881091,1815.970913969302,14.854912461424547,27,26342.4,53530.69629735932,0
L-1363,0.0,0.0,18790.20458183477,1,133738.38617037152,829850.6108242052,1
L-1364,0.0,0.0,39643.62031722302,1,56982.71187039772,270370.2498698394,1
L-1365,0.0,0.0,73136.14479908286,0,220601.0799277414,708509.4088082555,1
L-1366,437.65276409703364,1181.864815447815,1.8540577717545026,35,54445.5,62217.3254704326,0
L-1367,0.0,0.0,8310.590045161858,0,99756.4503274997,510756.1990571669,1
L-1368,0.0,0.0,15053.370349651399,0,202181.4476277236,727541.5625820247,1
L-1369,0.0,0.0,45364.33540199935,0,74013.94334431257,478926.8928647832,1
L-1370,94.66766920160393,146.99951470456395,32.805665045343225,30,41727.4,51443.5357471966,0
L-1371,0.0,0.0,27007.541986281216,1,166137.44045362118,502164.6405547156,1
L-1372,421.6484454784392,118.99049013680514,2.865264263621742,22,23162.5,79614.46287858809,0
L-1373,0.0,0.0,10249.661402040676,1,30613.61456260543,217535.10841535527,1
L-1374,0.0,0.0,2064.816755712701,1,5852.300058658768,43817.85307730292,1
L-1375,0.0,0.0,2124.3652639579536,0,14553.28730768733,65319.12308370662,1
L-1376,362.8504335902135,1616.9047314426791,37.98773255097372,19,59497.9,188782.47411473488,0
L-1377,180.85299523400374,1607.9789150784493,14.008559230816664,22,97481.20000000001,362346.0060729945,0
L-1378,0.0,0.0,49342.14073889144,0,89708.0536593313,371850.0320844467,1
L-1379,336.7255730657212,1594.7308948757795,44.82004109888778,28,34160.200000000004,105238.05132475244,0
L-1380,0.0,0.0,6820.168523582789,1,45990.06925531164,237102.3405222232,1
L-1381,0.0,0.0,16134.585118170415,0,108531.86541205081,814836.6021944964,1
L-1382,0.0,0.0,6371.136168281061,1,67362.98287480054,310254.01779451093,1
L-1383,0.0,0.0,6078.56808511404,1,54776.55319723265,235907.84948935854,1
L-1384,210.19483423501242,632.6028311215653,32.99601354527289,21,31973.9,68148.91120809579,0
L-1385,0.0,0.0,24959.871842788627,0,113329.36861569343,670229.9711196148,1
L-1386,462.60095583570285,1552.3746756655914,39.228654178359115,36,47296.9,86789.71559674804,0
L-1387,55.444811251964396,415.4597168664422,38.93773896314715,11,44725.700000000004,59566.64067773752,0
L-1388,497.16472302185207,586.1194596552862,17.6571492849297,28,44324.8,62382.519834332845,0
L-1389,355.8171244536529,1470.773291559376,14.3450191956693,26,59458.9,83219.7273551666,0
L-1390,0.0,0.0,36002.6099451172,0,145924.2588304647,704302.0567907718,1
L-1391,0.0,0.0,33108.4483392873,0,122065.14036307592,549430.6070643652,1
L-1392,0.0,0.0,26728.426966718533,0,99705.73786036951,290628.6385690024,1
L-1393,0.0,0.0,67891.84552340404,1,166123.97657806677,411608.44715307304,1
L-1394,0.0,0.0,17293.985705709827,1,83994.77098263938,434362.05458476546,1
L-1395,0.0,0.0,12572.359730444761,1,197489.41393741852,403006.271186754,1
L-1396,0.0,0.0,14043.8440850322,0,148648.45390023556,385751.174333898,1
L-1397,0.0,0.0,19070.59666207738,0,274542.2433919191,582614.1178627041,1
L-1398,483.053415772195,313.2945671530065,45.53773679949619,14,12036.300000000001,13385.565738728597,0
L-1399,376.37370984484943,1254.4662363161153,14.916928922853817,36,32382.300000000003,103110.50318009802,0
L-1400,0.0,0.0,41055.7701253486,1,117162.88355023092,270481.4585590947,1
L-1401,0.0,0.0,9904.754997630398,0,81018.25471577028,266196.544447588,1
L-1402,201.6055208421636,1189.3753482244397,28.734075879385994,33,50224.4,187816.03252898378,0
L-1403,0.0,0.0,36962.813170851754,1,44653.526652364824,331803.4421719114,1
L-1404,100.04459019764342,843.7018256063483,16.13265570598543,31,75324.8,124297.5348392341,0
L-1405,0.0,0.0,15151.195079234096,0,118402.6183169348,714485.5290798007,1
L-1406,108.42584667035159,184.03676728979042,12.443541419190169,28,24464.600000000002,50529.336345930235,0
L-1407,0.0,0.0,33744.795033441034,1,121991.5128916924,725780.7817212684,1
L-1408,0.0,0.0,2599.188438673805,0,26446.62299111026,82660.83887775228,1
L-1409,0.0,0.0,13744.985094337717,0,228234.9634758153,456361.915037045,1
L-1410,0.0,0.0,8583.214667049288,1,43899.22385274435,203265.52764923396,1
L-1411,0.0,0.0,22511.521007776726,0,169489.74180516638,508101.428558953,1
L-1412,218.70029266208704,1135.614821181482,38.200216697542594,14,7194.6,14750.989556102737,0
L-1413,439.1729853439849,788.7940244298459,31.353318536296193,25,50006.4,109604.88539666618,0
L-1414,257.6150685596824,267.212841494245,33.20948597314202,10,91154.20000000001,123211.57462175986,0
L-1415,0.0,0.0,26280.606970712583,0,243491.11936901824,785637.8599899231,1
L-1416,0.0,0.0,39601.70608162802,1,174278.96504070904,687658.0057146656,1
L-1417,0.0,0.0,5074.035214847262,0,74214.92123471123,235555.5120538563,1
L-1418,0.0,0.0,2458.793212273289,0,20942.933805141296,93663.5791162478,1
L-1419,0.0,0.0,5605.5504484227085,0,27498.70408827911,232033.89425427574,1
L-1420,238.59077861552512,314.41665754873975,6.55602999380005,16,47121.9,148714.26631048208,0
L-1421,0.0,0.0,7028.250147816076,1,47394.55890685292,226993.44858686556,1
L-1422,0.0,0.0,4270.841916070029,0,11271.380466697756,69197.9100831389,1
L-1423,140.93538435283142,1401.95274769382,18.473560450809256,12,37934.200000000004,147264.56250565065,0
L-1424,0.0,0.0,20068.777161325772,1,105454.88977077566,675751.6048529682,1
L-1425,99.97504074600243,155.84695473246356,0.16071962131506412,27,12970.7,26583.569446286416,0
L-1426,0.0,0.0,15108.682833713428,1,146359.0717395003,835724.6387864217,1
L-1427,277.81937190596284,1161.3012672772857,48.52831211268748,35,65224.9,233218.35129185556,0
L-1428,0.0,0.0,5274.9285990738,1,85132.79528693102,249645.33994536207,1
L-1429,202.13289038866276,1010.6542128534254,10.286547259208584,28,96317.6,309461.70941417647,0
L-1430,77.82638457832263,1744.8819103977369,28.28108081598825,36,20233.7,61677.13039477275,0
L-1431,287.97887855165817,834.0957862044756,39.7524234832541,18,32794.200000000004,74712.96867669722,0
L-1432,0.0,0.0,30745.273496447033,0,99754.5041128421,345462.3194855355,1
L-1433,0.0,0.0,67721.46242129432,1,109686.31421291908,567055.9018113725,1
L-1434,0.0,0.0,1692.3570754013783,0,12646.309045804324,55228.39955061988,1
L-1435,87.57838628667902,474.03003506833704,35.53238971478749,25,48688.600000000006,169184.9299257347,0
L-1436,0.0,0.0,14160.189757526045,0,93348.81175558758,253251.3252121326,1
L-1437,0.0,0.0,26244.137203622497,0,280302.73328020435,761248.5438091733,1
L-1438,280.0531313134802,1560.0612466582293,44.215296736610796,17,8460.800000000001,27323.89963924589,0
L-1439,0.0,0.0,7031.21391459155,1,36841.436807201775,258677.50912698332,1
L-1440,0.0,0.0,15967.752150943343,1,273332.297233545,668948.3541674798,1
L-1441,294.3339965149608,490.708081837857,16.860891319648797,22,95451.0,374826.3325741891,0
L-1442,0.0,0.0,3534.809235556457,0,22587.706641521152,128361.41205186871,1
L-1443,0.0,0.0,7222.740861119026,1,113943.73575195055,314213.842333418,1
L-1444,0.0,0.0,4794.864262874477,0,65051.90007394904,182369.70426285898,1
L-1445,422.9579509598549,1879.1421109098073,31.08225702843726,6,76893.6,167325.81417587106,0
L-1446,240.02404539548107,1131.3031393035226,7.380694609177635,25,85643.6,113815.97172102892,0
L-1447,111.79314898976932,661.7756165078932,46.11852232303734,29,98256.6,246318.34149906336,0
L-1448,345.7586769896324,629.3595826198357,39.51587016002405,31,90628.90000000001,188480.1375808044,0
L-1449,372.48080190973764,1448.5366838482905,0.7428354993270159,12,89036.3,266333.2497268153,0
L-1450,342.06534949004055,1693.8718479602076,27.12440729565512,22,64866.700000000004,239355.87865557818,0
L-1451,223.49179135462157,1206.7447427485106,23.740845768688395,32,94390.20000000001,263478.34546012105,0
L-1452,189.75665134756665,1080.8372886220134,40.986688670228105,11,54175.4,152684.87499814425,0
L-1453,0.0,0.0,33482.0055880568,1,164429.51296995545,801487.8938671428,1
L-1454,108.48088530654265,1041.390273998509,28.298167039884024,29,18492.0,37776.50346615357,0
L-1455,86.29629595772934,1304.7073254818492,31.186312343563173,24,95255.20000000001,170495.5096222371,0
L-1456,0.0,0.0,35347.9984611915,1,141985.67312724484,633255.5508238826,1
L-1457,122.35497728214544,283.2844907551287,27.119029500511775,15,64954.5,233091.0549976614,0
L-1458,398.0364080690875,1614.9625345019808,22.35911666578623,28,19253.7,19365.185955647503,0
L-1459,0.0,0.0,14255.663716882833,1,108778.30719198061,734916.4144605816,1
L-1460,0.0,0.0,6574.553068763714,0,80662.84395385488,258510.90890435033,1
L-1461,0.0,0.0,3137.787550536714,0,46573.06827005078,158116.74878736582,1
L-1462,0.0,0.0,13756.96121025496,0,71985.87246152454,312081.4845606585,1
L-1463,0.0,0.0,22317.653254404286,1,82961.38662300413,373526.2693014255,1
L-1464,0.0,0.0,11243.735269673723,1,56420.912011407745,184618.32884262153,1
L-1465,0.0,0.0,7592.864589823766,1,77149.71300797058,231582.0630997349,1
L-1466,384.6548710250983,843.9190652191552,6.206848417332345,22,82440.20000000001,136280.44147716017,0
L-1467,0.0,0.0,5875.709009702398,1,25288.688284049804,135723.23837299086,1
L-1468,0.0,0.0,18291.26189183583,0,167721.7895179809,669112.9991347704,1
L-1469,279.2990821104081,310.83066234122623,47.822828269489314,6,62776.100000000006,237507.5876910756,0
L-1470,0.0,0.0,8337.514574813078,1,70166.44077099774,307906.943458291,1
L-1471,0.0,0.0,23013.97834180936,1,209065.64601151302,569301.0560595295,1
L-1472,0.0,0.0,11896.096799636793,1,148960.70822177103,558984.950910394,1
L-1473,0.0,0.0,2189.786320633537,1,23132.593447878797,105067.62017419001,1
L-1474,0.0,0.0,8551.723229564775,1,39228.28418996534,160273.15123185434,1
L-1475,0.0,0.0,12167.615911752333,1,169308.39046101947,450677.73003202246,1
L-1476,432.06910436060355,1240.5148058841683,30.569474190054986,21,30723.2,103233.84729246203,0
L-1477,0.0,0.0,27508.522298576376,1,103664.87048012286,548181.65068985,1
L-1478,0.0,0.0,12660.393980691751,0,52018.03295322169,205233.95825151575,1
L-1479,182.4932789647291,1956.8074856235219,36.25527356000603,20,86322.5,328035.0213189922,0
L-1480,0.0,0.0,5205.3438087956165,0,29531.300415400452,161902.96229517536,1
L-1481,0.0,0.0,24122.636011566672,1,99346.35219316657,327108.93991958845,1
L-1482,0.0,0.0,12366.019211532268,0,97868.7333843121,471923.0159044587,1
L-1483,0.0,0.0,19631.903493685113,0,80761.2129579567,595792.6406704485,1
L-1484,0.0,0.0,65841.602958968,1,214045.7138606964,494872.7678430954,1
L-1485,0.0,0.0,17761.653911627876,0,118427.04057182033,881730.2461097457,1
L-1486,0.0,0.0,19543.82125470337,1,94168.40691614836,705067.657607,1
L-1487,0.0,0.0,70839.40124959777,1,120028.88061105211,607006.1486403447,1
L-1488,0.0,0.0,21716.27089201345,1,109481.12875528868,816254.4957323307,1
L-1489,0.0,0.0,7617.996078882144,1,104875.14782864113,236611.31743350317,1
L-1490,0.0,0.0,17116.245948823438,0,230240.81877850648,650054.3133723118,1
L-1491,276.18957397364056,1824.9456422745602,0.9929714104820186,13,91694.5,357775.3778531742,0
L-1492,332.0624094326396,872.4642241805858,27.309750141861556,11,65044.600000000006,101415.35372550711,0
L-1493,0.0,0.0,9833.013511949224,0,21453.980141451724,82888.0292261441,1
L-1494,0.0,0.0,12839.760738857438,0,185096.6238995482,366094.44609819306,1
L-1495,393.1495783340776,1744.692224753388,47.11511090248266,23,20755.2,31501.048420589752,0
L-1496,0.0,0.0,1884.2358653175172,0,21729.77587382867,91894.6439270317,1
L-1497,0.0,0.0,57431.29700700652,1,106527.37905731627,356646.8920240548,1
L-1498,0.0,0.0,25094.895631723284,1,73081.06936780673,421203.62731490086,1
L-1499,0.0,0.0,58232.04405252981,1,165873.21014352774,383146.37361969566,1
L-1500,0.0,0.0,14673.355741436702,1,155713.16132104758,293359.2139600401,1
L-1501,196.18599661133496,1708.156211110643,31.29743610858323,11,48205.100000000006,168885.51286217384,0
L-1502,167.099434012628,157.1933292080374,6.873474250591699,20,40056.3,107367.79059440822,0
L-1503,0.0,0.0,7741.31988261289,0,50285.708292782416,155167.62673759204,1
L-1504,0.0,0.0,8630.267800354304,0,49878.27497613491,135639.41742487423,1
L-1505,245.12463947337054,1278.9675549733743,31.777144479516966,32,83721.70000000001,287003.88962825015,0
L-1506,208.564474893508,342.0903874865076,44.24758171871909,33,89036.8,143821.469918641,0
L-1507,0.0,0.0,70138.54312415414,1,78753.68284597763,668845.0683718674,1
L-1508,0.0,0.0,46202.413789702594,0,118789.14972257598,586700.3705552036,1
L-1509,0.0,0.0,19214.1446197998,0,93434.11620873846,315007.09635054466,1
L-1510,393.18194802466274,913.1849870137744,46.4782667694545,28,22873.7,82996.18958768416,0
L-1511,0.0,0.0,1540.0375013649232,1,11150.684309633547,72110.46931808017,1
L-1512,0.0,0.0,12498.265981628922,0,106770.96510004248,350885.7184525622,1
L-1513,0.0,0.0,83131.70081056212,0,170378.69469786176,455379.07074822776,1
L-1514,140.96354775507584,1080.6991941185504,28.257733914247783,30,12060.800000000001,41633.710733035274,0
L-1515,0.0,0.0,11291.907784169549,0,180404.59251262015,678771.1703321178,1
L-1516,0.0,0.0,53891.38110978879,1,84440.54246584281,415029.39744520624,1
L-1517,369.2167996325525,226.77107804638777,46.57734083403264,8,13980.400000000001,26291.667667602564,0
L-1518,0.0,0.0,4283.7242931118735,0,39850.11653395364,168708.64781320424,1
L-1519,419.8727955900379,802.8438607238533,34.78165239808877,16,5717.200000000001,21945.73676576274,0
L-1520,0.0,0.0,7549.614145487709,0,125789.47755796275,402220.5371714653,1
L-1521,0.0,0.0,13702.71407777154,1,87558.02460539447,413704.57764105307,1
L-1522,0.0,0.0,3988.2235360205414,1,26949.53792601054,114787.72657680153,1
L-1523,0.0,0.0,15841.861914609826,0,169651.048561507,537722.6706215686,1
L-1524,0.0,0.0,13479.48210736497,1,127229.12444378846,473632.8928621163,1
L-1525,198.679806324377,297.11949186632,48.286063832096545,13,53585.8,149136.36010667204,0
L-1526,163.8027585428275,587.866267230813,40.2096409274593,26,52926.4,175849.43077822463,0
L-1527,0.0,0.0,13026.179530726886,0,138717.93231902088,610415.8875448384,1
L-1528,189.0222236364783,963.6855231924485,41.539561190537654,14,73643.0,128974.08472055272,0
L-1529,0.0,0.0,37338.457245291276,0,255412.09971241717,601843.7443479501,1
L-1530,266.1412631530131,1763.114296653561,5.725928723235158,31,85478.40000000001,164865.57180926867,0
L-1531,223.777263767124,726.728835323907,34.371693444109575,26,80001.0,319732.56541455677,0
L-1532,0.0,0.0,6979.606752687285,0,84130.36225117094,313799.14344152313,1
L-1533,0.0,0.0,37385.06378219209,0,92309.70312469233,465697.277132487,1
L-1534,0.0,0.0,24957.040363231426,0,201817.2531867669,741236.6758836567,1
L-1535,0.0,0.0,17242.96104719486,0,98243.3510382103,658801.7003894423,1
L-1536,278.88973164996725,1322.4739023194365,13.857855162760552,31,25751.600000000002,45298.49881906037,0
L-1537,192.16633428444467,1766.5098610339578,38.734038170909116,32,49732.9,150254.41016715605,0
